species;longitude;latitude;source
Chrysopogon gryllus (L.) Trin.;8.88499219959729;45.9621252570954;infoflora
Chrysopogon gryllus (L.) Trin.;8.87998955058633;45.9612537973046;infoflora
Chrysopogon gryllus (L.) Trin.;8.97827360496875;46.3639391683618;infoflora
Chrysopogon gryllus (L.) Trin.;8.75843278870036;46.1560326828246;infoflora
Chrysopogon gryllus (L.) Trin.;8.98874138166444;46.0071957212291;infoflora
Chrysopogon gryllus (L.) Trin.;9.03250001206938;46.2449802240408;infoflora
Chrysopogon gryllus (L.) Trin.;8.6422378819297;46.1670207128852;infoflora
Chrysopogon gryllus (L.) Trin.;8.74431642943007;46.2158279042361;infoflora
Chrysopogon gryllus (L.) Trin.;8.74323825131664;46.2189712609687;infoflora
Chrysopogon gryllus (L.) Trin.;8.74555508610556;46.1750938525981;infoflora
Chrysopogon gryllus (L.) Trin.;9.03516637870815;46.1975078774113;infoflora
Chrysopogon gryllus (L.) Trin.;8.68649602071786;46.2049023288688;infoflora
Chrysopogon gryllus (L.) Trin.;8.68659780154768;46.2048202340985;infoflora
Chrysopogon gryllus (L.) Trin.;8.68678204879153;46.2049441533466;infoflora
Chrysopogon gryllus (L.) Trin.;8.94152252561055;45.8930605838359;infoflora
Chrysopogon gryllus (L.) Trin.;8.86667507936734;46.1840906600673;infoflora
Chrysopogon gryllus (L.) Trin.;8.73082573404304;46.1896582615967;infoflora
Chrysopogon gryllus (L.) Trin.;8.94754209413578;45.8880045384846;infoflora
Chrysopogon gryllus (L.) Trin.;8.74494018957331;46.1807779723864;infoflora
Chrysopogon gryllus (L.) Trin.;8.74690619972089;46.1801254358416;infoflora
Chrysopogon gryllus (L.) Trin.;8.91380540633931;45.9561189005617;infoflora
Chrysopogon gryllus (L.) Trin.;8.94119085521612;45.8931819819624;infoflora
Chrysopogon gryllus (L.) Trin.;8.64263042018288;46.1672054574806;infoflora
Chrysopogon gryllus (L.) Trin.;8.91639209784623;45.9267637303684;infoflora
Chrysopogon gryllus (L.) Trin.;9.03296725052882;46.2401239916964;infoflora
Chrysopogon gryllus (L.) Trin.;8.94482689179292;45.8693812445859;infoflora
Chrysopogon gryllus (L.) Trin.;9.00517912883278;46.0171440602699;infoflora
Chrysopogon gryllus (L.) Trin.;8.91626870202542;46.1366313219147;infoflora
Chrysopogon gryllus (L.) Trin.;8.8850573948724;45.962151409528;infoflora
Chrysopogon gryllus (L.) Trin.;8.9613508200895;45.9078455897564;infoflora
Chrysopogon gryllus (L.) Trin.;8.96175445685406;45.9079930685612;infoflora
Chrysopogon gryllus (L.) Trin.;8.75960113429344;46.1989070792107;infoflora
Chrysopogon gryllus (L.) Trin.;8.73719355602825;46.1540927801227;infoflora
Chrysopogon gryllus (L.) Trin.;8.7587096626073;46.1984766525606;infoflora
Chrysopogon gryllus (L.) Trin.;8.70045278068731;46.1842617022917;infoflora
Chrysopogon gryllus (L.) Trin.;9.00498606691673;46.0158151498732;infoflora
Chrysopogon gryllus (L.) Trin.;9.00490758379393;46.015780252744;infoflora
Chrysopogon gryllus (L.) Trin.;9.0046721350273;46.0156755610285;infoflora
Chrysopogon gryllus (L.) Trin.;9.00473796695634;46.01571963159;infoflora
Chrysopogon gryllus (L.) Trin.;8.90723388030841;46.1822389294128;infoflora
Chrysopogon gryllus (L.) Trin.;8.88264742365308;45.9607788535023;infoflora
Chrysopogon gryllus (L.) Trin.;8.88362229693363;45.9605683997612;infoflora
Chrysopogon gryllus (L.) Trin.;8.88374745543713;45.9604228405105;infoflora
Chrysopogon gryllus (L.) Trin.;8.74326355407908;46.1810762551078;infoflora
Chrysopogon gryllus (L.) Trin.;9.00454407954233;46.0157133314291;infoflora
Chrysopogon gryllus (L.) Trin.;8.75227336345828;46.1540082649742;infoflora
Chrysopogon gryllus (L.) Trin.;8.95485531174658;46.1810607429359;infoflora
Chrysopogon gryllus (L.) Trin.;8.88001747579114;45.9613344118772;infoflora
Chrysopogon gryllus (L.) Trin.;9.00683113980727;45.8281174123627;infoflora
Chrysopogon gryllus (L.) Trin.;8.8800561643712;45.9613339160465;infoflora
Chrysopogon gryllus (L.) Trin.;8.88490192503906;45.9621264179763;infoflora
Chrysopogon gryllus (L.) Trin.;8.95815754916523;46.1810343501394;infoflora
Chrysopogon gryllus (L.) Trin.;8.74353379271844;46.2167006418051;infoflora
Chrysopogon gryllus (L.) Trin.;8.8877112849228;46.180682701143;infoflora
Chrysopogon gryllus (L.) Trin.;8.95391235913633;46.1811543754802;infoflora
Chrysopogon gryllus (L.) Trin.;8.95386631985574;46.1813619306227;infoflora
Chrysopogon gryllus (L.) Trin.;9.00416818286474;46.0156645758342;infoflora
Chrysopogon gryllus (L.) Trin.;8.94152252561055;45.8930605838359;infoflora
Chrysopogon gryllus (L.) Trin.;8.91579115612288;46.1381131102959;infoflora
Chrysopogon gryllus (L.) Trin.;8.72080126595257;46.1864436792442;infoflora
Chrysopogon gryllus (L.) Trin.;8.72650443292059;46.1893387445046;infoflora
Chrysopogon gryllus (L.) Trin.;8.92535106890912;45.9319358186811;infoflora
Chrysopogon gryllus (L.) Trin.;8.7098913173457;46.2518207143296;infoflora
Chrysopogon gryllus (L.) Trin.;8.73392064046529;46.1890650110325;infoflora
Chrysopogon gryllus (L.) Trin.;9.00520608969475;45.8284460160548;infoflora
Chrysopogon gryllus (L.) Trin.;8.95474128245514;46.1811522467341;infoflora
Chrysopogon gryllus (L.) Trin.;8.95365414899808;46.181184831829;infoflora
Chrysopogon gryllus (L.) Trin.;8.95840205549622;46.1809770760168;infoflora
Chrysopogon gryllus (L.) Trin.;8.97910959802152;46.0163701501807;infoflora
Chrysopogon gryllus (L.) Trin.;8.74632201157957;46.1800692238595;infoflora
Cleistogenes serotina (L.) Keng;8.99200803254592;46.0035607904513;infoflora
Cleistogenes serotina (L.) Keng;9.05706939409858;46.2290924123113;infoflora
Cleistogenes serotina (L.) Keng;8.99704471489065;46.0045168496602;infoflora
Cleistogenes serotina (L.) Keng;8.9978502760679;46.0046946351184;infoflora
Cleistogenes serotina (L.) Keng;8.99755010187903;46.0045818288788;infoflora
Cleistogenes serotina (L.) Keng;8.99818865651874;46.0047889166946;infoflora
Cleistogenes serotina (L.) Keng;9.05226279457972;46.2287652496242;infoflora
Cleistogenes serotina (L.) Keng;9.05226845096319;46.228081356937;infoflora
Cleistogenes serotina (L.) Keng;9.05948119090928;46.2321530044253;infoflora
Cleistogenes serotina (L.) Keng;9.0510734763054;46.2275675584204;infoflora
Cleistogenes serotina (L.) Keng;8.95290488446129;45.9752668702381;infoflora
Cleistogenes serotina (L.) Keng;8.94852140527927;45.8805328668962;infoflora
Cleistogenes serotina (L.) Keng;8.94883863436544;45.8808255019506;infoflora
Cleistogenes serotina (L.) Keng;8.94853453012974;45.880541687419;infoflora
Cleistogenes serotina (L.) Keng;8.94858580405004;45.8809998446223;infoflora
Cleistogenes serotina (L.) Keng;8.99836028536096;46.0049214971753;infoflora
Cleistogenes serotina (L.) Keng;8.94850902410363;45.8805510273492;infoflora
Cleistogenes serotina (L.) Keng;9.04654611146129;46.2296654988736;infoflora
Cleistogenes serotina (L.) Keng;8.99731676728034;46.0045490714618;infoflora
Cleistogenes serotina (L.) Keng;9.05522158524976;46.2292988085657;infoflora
Cleistogenes serotina (L.) Keng;8.99729146816539;46.0045674163044;infoflora
Cleistogenes serotina (L.) Keng;9.05719446013789;46.2298104242917;infoflora
Cleistogenes serotina (L.) Keng;9.05573046735058;46.2285357357121;infoflora
Cleistogenes serotina (L.) Keng;9.05634021791355;46.2298586447801;infoflora
Cleistogenes serotina (L.) Keng;8.94839759315318;45.8807144713666;infoflora
Cleistogenes serotina (L.) Keng;9.049531365461;46.2289031874876;infoflora
Cleistogenes serotina (L.) Keng;8.99814993826524;46.0047894531742;infoflora
Cleistogenes serotina (L.) Keng;8.94887602567773;45.8807800141351;infoflora
Cleistogenes serotina (L.) Keng;8.99808746068324;46.0048622968173;infoflora
Cleistogenes serotina (L.) Keng;9.0494533449059;46.2288953019968;infoflora
Cleistogenes serotina (L.) Keng;8.94733761669163;45.9769341598221;infoflora
Cleistogenes serotina (L.) Keng;8.88374745543713;45.9604228405105;infoflora
Cleistogenes serotina (L.) Keng;8.94870812865248;45.880764277983;infoflora
Cleistogenes serotina (L.) Keng;8.94882501351116;45.8807986941455;infoflora
Cleistogenes serotina (L.) Keng;8.99806190508041;46.0048716481413;infoflora
Cleistogenes serotina (L.) Keng;8.94849442513854;45.880956088288;infoflora
Cleistogenes serotina (L.) Keng;8.94872249322032;45.880818066779;infoflora
Danthonia alpina Vest;8.9498003924385;45.9035480083449;infoflora
Danthonia alpina Vest;8.94833772874281;45.9126636674304;infoflora
Danthonia alpina Vest;8.94838579462917;45.9125370631614;infoflora
Danthonia alpina Vest;8.94933993000762;45.9111476929504;infoflora
Danthonia alpina Vest;8.94830056318509;45.9127181489673;infoflora
Danthonia alpina Vest;8.94830031518599;45.9127091552668;infoflora
Danthonia alpina Vest;8.94836548185292;45.9127352708041;infoflora
Danthonia alpina Vest;8.94831245571054;45.9126820010553;infoflora
Danthonia alpina Vest;8.94837266213201;45.9125282425794;infoflora
Danthonia alpina Vest;8.94933993000762;45.9111476929504;infoflora
Danthonia alpina Vest;8.94922099487135;45.9110413275875;infoflora
Danthonia alpina Vest;8.94902574799208;45.9109719760678;infoflora
Danthonia alpina Vest;8.94849700310026;45.9109610883177;infoflora
Danthonia alpina Vest;8.94804655490465;45.9109851344213;infoflora
Danthonia alpina Vest;8.94793034986701;45.9109776983829;infoflora
Danthonia alpina Vest;8.94845096113204;45.9125631786485;infoflora
Danthonia alpina Vest;8.94837266213201;45.9125282425794;infoflora
Danthonia alpina Vest;8.94796233358003;45.9121378856727;infoflora
Danthonia alpina Vest;8.94804187153059;45.9122177905282;infoflora
Danthonia alpina Vest;8.94847747420021;45.9125898134928;infoflora
Danthonia alpina Vest;8.94916201794985;45.9046992153696;infoflora
Danthonia alpina Vest;8.95178709018639;45.9101520809764;infoflora
Danthonia alpina Vest;8.94859285501337;45.9097631952248;infoflora
Danthonia alpina Vest;8.94908124882692;45.9045743429485;infoflora
Danthonia alpina Vest;8.94752176634497;45.9101824504544;infoflora
Danthonia alpina Vest;8.94978726186926;45.9035391879397;infoflora
Danthonia alpina Vest;8.94892344942945;45.9049273482947;infoflora
Danthonia alpina Vest;8.94910800642979;45.9046099713026;infoflora
Danthonia alpina Vest;8.94845040152745;45.9102059639797;infoflora
Danthonia alpina Vest;8.95418156914426;45.9086532909113;infoflora
Danthonia alpina Vest;8.95412729660131;45.9085550555239;infoflora
Danthonia alpina Vest;8.95442821460051;45.9059238606736;infoflora
Danthonia alpina Vest;8.95149257714701;45.9111547179604;infoflora
Danthonia alpina Vest;8.95355812514371;45.9080139118942;infoflora
Danthonia alpina Vest;8.94822272774345;45.9112976637142;infoflora
Danthonia alpina Vest;8.94876019108103;45.9050824922512;infoflora
Danthonia alpina Vest;8.949986206739;45.9037434433434;infoflora
Danthonia alpina Vest;8.94865330547555;45.9096184303553;infoflora
Danthonia alpina Vest;8.95489729730356;45.90657431485;infoflora
Danthonia alpina Vest;8.94712631496314;45.9056532602327;infoflora
Danthonia alpina Vest;8.94752745265746;45.9089857695074;infoflora
Danthonia alpina Vest;8.94752695694666;45.9089677821121;infoflora
Danthonia alpina Vest;8.94752844408003;45.909021744298;infoflora
Danthonia alpina Vest;8.94747220034633;45.9088515561127;infoflora
Danthonia alpina Vest;8.947627299549;45.9088674672298;infoflora
Danthonia alpina Vest;8.94732106636822;45.9089795439495;infoflora
Danthonia alpina Vest;8.94762382935784;45.9087415554689;infoflora
Danthonia alpina Vest;8.94872094917699;45.9097344826352;infoflora
Danthonia alpina Vest;8.94882501207154;45.9097690721112;infoflora
Danthonia alpina Vest;8.94869344517162;45.9096718730751;infoflora
Danthonia alpina Vest;8.94921057293963;45.910663592343;infoflora
Danthonia alpina Vest;8.94830349336565;45.9109546914291;infoflora
Danthonia alpina Vest;8.94811444696844;45.9111101807875;infoflora
Danthonia alpina Vest;8.94830250139923;45.9109187166356;infoflora
Danthonia alpina Vest;8.94804854778116;45.9115249294612;infoflora
Danthonia alpina Vest;8.94763943955432;45.9088403131053;infoflora
Danthonia alpina Vest;8.95427934679475;45.9079951880005;infoflora
Danthonia alpina Vest;8.9491862945748;45.9046449068181;infoflora
Danthonia alpina Vest;8.9509822219362;45.9085434511456;infoflora
Danthonia alpina Vest;8.95090243662122;45.9084545547233;infoflora
Danthonia alpina Vest;8.95438713965312;45.9063022904363;infoflora
Danthonia alpina Vest;8.954001645229;45.9063434787191;infoflora
Danthonia alpina Vest;8.95139202678889;45.9117138881018;infoflora
Danthonia alpina Vest;8.95140590509257;45.9117496894078;infoflora
Danthonia alpina Vest;8.95137988800717;45.9117410426429;infoflora
Danthonia alpina Vest;8.95136700371689;45.9117412161046;infoflora
Danthonia alpina Vest;8.95132859933799;45.9117507301736;infoflora
Danthonia alpina Vest;8.95104887157684;45.9118894512624;infoflora
Danthonia alpina Vest;8.95140441406319;45.9116957272521;infoflora
Danthonia alpina Vest;8.94913088004708;45.9129139220296;infoflora
Danthonia alpina Vest;8.95483611958172;45.9066921019869;infoflora
Danthonia alpina Vest;8.95401203914771;45.906253368153;infoflora
Danthonia alpina Vest;8.95398726878628;45.9062896904;infoflora
Danthonia alpina Vest;8.95393623458336;45.9063083727957;infoflora
Danthonia alpina Vest;8.95397513249627;45.9063168452018;infoflora
Danthonia alpina Vest;8.9541958861498;45.9063768468224;infoflora
Danthonia alpina Vest;8.95410470931817;45.9063420885651;infoflora
Danthonia alpina Vest;8.9541658882222;45.9062243018327;infoflora
Danthonia alpina Vest;8.94780252180333;45.9124189401978;infoflora
Danthonia alpina Vest;8.95304557717692;45.9085876350052;infoflora
Danthonia alpina Vest;8.95302080511699;45.9086239570504;infoflora
Danthonia alpina Vest;8.9531382497308;45.9086763562441;infoflora
Danthonia alpina Vest;8.95317615407332;45.9086488541898;infoflora
Danthonia alpina Vest;8.95439877779048;45.9062571482313;infoflora
Danthonia alpina Vest;8.94872154288772;45.9050830117309;infoflora
Danthonia alpina Vest;8.94882510083762;45.905099613802;infoflora
Danthonia alpina Vest;8.94875696655902;45.9049655742807;infoflora
Danthonia alpina Vest;8.95438639274132;45.9062753093982;infoflora
Danthonia alpina Vest;8.94895045517345;45.9049719703777;infoflora
Danthonia alpina Vest;8.95435789205701;45.9080391136111;infoflora
Danthonia alpina Vest;8.948972995605;45.9048547060443;infoflora
Danthonia alpina Vest;8.94891031867079;45.9049185277852;infoflora
Danthonia alpina Vest;8.94924624157232;45.9044821543535;infoflora
Danthonia alpina Vest;8.94924080762702;45.9108251324429;infoflora
Danthonia alpina Vest;8.95077692828911;45.9099767426657;infoflora
Danthonia alpina Vest;8.95344316977901;45.9080514499805;infoflora
Danthonia alpina Vest;8.94859953796855;45.9095381796779;infoflora
Danthonia alpina Vest;8.94862530552898;45.9095378333878;infoflora
Danthonia alpina Vest;8.94861192567651;45.9095200191416;infoflora
Danthonia alpina Vest;8.94861142960453;45.9095020317497;infoflora
Danthonia alpina Vest;8.94792511043411;45.9089174492819;infoflora
Danthonia alpina Vest;8.95078881858252;45.9099405945046;infoflora
Danthonia alpina Vest;8.95367625815303;45.9076254463347;infoflora
Danthonia alpina Vest;8.9536133346777;45.9076802770427;infoflora
Danthonia alpina Vest;8.95078881858252;45.9099405945046;infoflora
Danthonia alpina Vest;8.94786813732819;45.9096559708313;infoflora
Danthonia alpina Vest;8.95365646408179;45.9078416421705;infoflora
Danthonia alpina Vest;8.95150807845138;45.9098499388744;infoflora
Danthonia alpina Vest;8.94853091608431;45.9098539978852;infoflora
Danthonia alpina Vest;8.94843057332822;45.9099543135883;infoflora
Danthonia alpina Vest;8.94857279205301;45.9099703965264;infoflora
Danthonia alpina Vest;8.9485589160534;45.9099345948797;infoflora
Danthonia alpina Vest;8.94859731963874;45.9099250817599;infoflora
Danthonia alpina Vest;8.94782849426521;45.9096205152124;infoflora
Danthonia alpina Vest;8.95166144188793;45.9098028885933;infoflora
Danthonia alpina Vest;8.94858145937289;45.909817330545;infoflora
Danthonia alpina Vest;8.95152170784306;45.9098767464667;infoflora
Danthonia alpina Vest;8.95170183320239;45.9098653239298;infoflora
Danthonia alpina Vest;8.95143400589881;45.909967897685;infoflora
Danthonia alpina Vest;8.95142978137971;45.90981500495;infoflora
Danthonia alpina Vest;8.95152121081159;45.9098587590866;infoflora
Danthonia alpina Vest;8.94924031133674;45.9108071450505;infoflora
Danthonia alpina Vest;8.95176202700024;45.9097115636937;infoflora
Danthonia alpina Vest;8.95078832179135;45.9099226071211;infoflora
Danthonia alpina Vest;8.95350061953399;45.9077987583323;infoflora
Danthonia alpina Vest;8.94770857383401;45.9094781734813;infoflora
Danthonia alpina Vest;8.9478260151915;45.9095305782351;infoflora
Danthonia alpina Vest;8.94774821671623;45.9095136291418;infoflora
Danthonia alpina Vest;8.94781511465194;45.9096027008712;infoflora
Danthonia alpina Vest;8.9533891479719;45.9079622079286;infoflora
Danthonia alpina Vest;8.94854131967959;45.9097638877841;infoflora
Danthonia alpina Vest;8.94854280783434;45.9098178499628;infoflora
Danthonia alpina Vest;8.95391413136942;45.9078381674011;infoflora
Danthonia alpina Vest;8.9488515239689;45.9097957068568;infoflora
Danthonia alpina Vest;8.94881411280074;45.9098411948469;infoflora
Danthonia alpina Vest;8.9486857703864;45.909860913847;infoflora
Danthonia alpina Vest;8.95352489323067;45.907744448819;infoflora
Danthonia alpina Vest;8.94784113015739;45.9096113484588;infoflora
Danthonia alpina Vest;8.94807681488068;45.912550211291;infoflora
Danthonia alpina Vest;8.9484990266681;45.9124365743327;infoflora
Danthonia alpina Vest;8.94854040846676;45.9125349856279;infoflora
Danthonia alpina Vest;8.94848887052219;45.9125356781627;infoflora
Danthonia alpina Vest;8.94834689316202;45.9125285888114;infoflora
Danthonia alpina Vest;8.94821780032252;45.9125213261816;infoflora
Danthonia alpina Vest;8.94816725429222;45.9125579933711;infoflora
Danthonia alpina Vest;8.94809118715551;45.912604000412;infoflora
Danthonia alpina Vest;8.9479365731062;45.9126060773272;infoflora
Danthonia alpina Vest;8.94861465407814;45.9096189497978;infoflora
Danthonia alpina Vest;8.94798637549491;45.9125424291382;infoflora
Danthonia alpina Vest;8.94835680155661;45.9124204912942;infoflora
Danthonia alpina Vest;8.94820392390919;45.9124855244784;infoflora
Danthonia alpina Vest;8.94822944487338;45.9124761845789;infoflora
Danthonia alpina Vest;8.94827775883909;45.9123585740597;infoflora
Danthonia alpina Vest;8.94831641217452;45.9123580547334;infoflora
Danthonia alpina Vest;8.94834292507788;45.9123846896087;infoflora
Danthonia alpina Vest;8.94838133042022;45.91237517656;infoflora
Danthonia alpina Vest;8.94826388242775;45.9123227723647;infoflora
Danthonia alpina Vest;8.94827651887116;45.9123136055589;infoflora
Danthonia alpina Vest;8.9479358292901;45.9125790962235;infoflora
Danthonia alpina Vest;8.94831245571054;45.9126820010553;infoflora
Danthonia alpina Vest;8.94837712632758;45.9126901291846;infoflora
Danthonia alpina Vest;8.94836473782364;45.9127082897027;infoflora
Danthonia alpina Vest;8.94832658024803;45.9127267964466;infoflora
Danthonia alpina Vest;8.94828693466451;45.912691340974;infoflora
Danthonia alpina Vest;8.94824753712249;45.9126648791881;infoflora
Danthonia alpina Vest;8.94822176808739;45.9126652253913;infoflora
Danthonia alpina Vest;8.94822251204561;45.9126922064934;infoflora
Danthonia alpina Vest;8.9482356445579;45.9127010270932;infoflora
Danthonia alpina Vest;8.94837092606302;45.9124652866783;infoflora
Danthonia alpina Vest;8.9483127037115;45.9126909947558;infoflora
Danthonia alpina Vest;8.9483570495637;45.9124294849943;infoflora
Danthonia alpina Vest;8.94829932319042;45.9126731804646;infoflora
Danthonia alpina Vest;8.94828594267805;45.9126553661717;infoflora
Danthonia alpina Vest;8.94818088272099;45.9125848013785;infoflora
Danthonia alpina Vest;8.94838678667916;45.9125730379623;infoflora
Danthonia alpina Vest;8.94838728270464;45.9125910253627;infoflora
Danthonia alpina Vest;8.94838777873045;45.9126090127632;infoflora
Danthonia alpina Vest;8.94838827475657;45.9126270001638;infoflora
Danthonia alpina Vest;8.94847127353454;45.912364970995;infoflora
Danthonia alpina Vest;8.94799355718244;45.9123354009436;infoflora
Danthonia alpina Vest;8.94826215758801;45.9127276619888;infoflora
Danthonia alpina Vest;8.94930646881236;45.9108692348195;infoflora
Danthonia alpina Vest;8.94783869596679;45.9123284840234;infoflora
Danthonia alpina Vest;8.95173700502892;45.9097388917717;infoflora
Danthonia alpina Vest;8.94962236587037;45.9106400613606;infoflora
Danthonia alpina Vest;8.94957082972369;45.9106407543922;infoflora
Danthonia alpina Vest;8.94963400886176;45.9105949196235;infoflora
Danthonia alpina Vest;8.94969867720941;45.9106030469891;infoflora
Danthonia alpina Vest;8.95406300646709;45.9076292275723;infoflora
Danthonia alpina Vest;8.94870212697598;45.9099866524405;infoflora
Danthonia alpina Vest;8.94901483120679;45.9105762534163;infoflora
Danthonia alpina Vest;8.94857600267999;45.909619469227;infoflora
Danthonia alpina Vest;8.94901656795762;45.9106392092914;infoflora
Danthonia alpina Vest;8.95388936022526;45.9078744896343;infoflora
Danthonia alpina Vest;8.94870682508773;45.909689687312;infoflora
Danthonia alpina Vest;8.94882228328231;45.9096701414581;infoflora
Danthonia alpina Vest;8.9509022892501;45.9098490969782;infoflora
Danthonia alpina Vest;8.95344565801725;45.9081413868174;infoflora
Danthonia alpina Vest;8.95329155437237;45.9081614584732;infoflora
Danthonia alpina Vest;8.94888446960093;45.9095883323346;infoflora
Danthonia alpina Vest;8.94968112353416;45.9113680309066;infoflora
Danthonia alpina Vest;8.94901830471241;45.9107021651669;infoflora
Danthonia alpina Vest;8.95330170100661;45.9080623542664;infoflora
Danthonia alpina Vest;8.94802725145372;45.9121550077034;infoflora
Danthonia alpina Vest;8.9480547559434;45.912217617448;infoflora
Danthonia alpina Vest;8.94795292033755;45.9122639705522;infoflora
Danthonia alpina Vest;8.94920190724404;45.9108166583911;infoflora
Danthonia alpina Vest;8.94918877502797;45.9108078379067;infoflora
Danthonia alpina Vest;8.95189633379469;45.9099076897188;infoflora
Danthonia alpina Vest;8.95192185292687;45.9098983489832;infoflora
Danthonia alpina Vest;8.9490269709032;45.9105490991354;infoflora
Danthonia alpina Vest;8.9489922885024;45.9106935178504;infoflora
Danthonia alpina Vest;8.94796828418655;45.9123537344902;infoflora
Danthonia alpina Vest;8.9519463777077;45.9098530334852;infoflora
Danthonia alpina Vest;8.9518433069531;45.9098544216575;infoflora
Danthonia alpina Vest;8.95180440685661;45.9098459485083;infoflora
Danthonia alpina Vest;8.94904432093064;45.9107108124773;infoflora
Danthonia alpina Vest;8.94922420140823;45.9106904002168;infoflora
Danthonia alpina Vest;8.94948486060049;45.9107948599648;infoflora
Danthonia alpina Vest;8.94904308036953;45.9106658439949;infoflora
Danthonia alpina Vest;8.94901731228062;45.9106661903808;infoflora
Danthonia alpina Vest;8.9491243546402;45.9108087039437;infoflora
Danthonia alpina Vest;8.94764417246096;45.9108825747956;infoflora
